Año: 2020 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 42.3 | Velocidad máximo: 75.2 | Velocidad promedio: 38.8 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 45.3 | desvío (%): 22.3 | cambio de velocidad (%): 7.9 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:11 | Hora de llegar a la Unimet: 07:27 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m.
Año: 2022 | Número de personas: 1 | Velocidad: 31.7 | Velocidad inicial: 29.3 | Velocidad máximo: 52.1 | Velocidad promedio: 31.7 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Lento | reacción a situación externa (%): 25.8 | desvío (%): 10.6 | cambio de velocidad (%): 3.4 | Demora estimada (min): 12.9 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 07:54 | Hora de llegar a la Unimet: 08:13 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 6 a 8 a.m., de 12 a 2 p.m.
Año: 2022 | Número de personas: 1 | Velocidad: 30.7 | Velocidad inicial: 28.4 | Velocidad máximo: 50.5 | Velocidad promedio: 30.7 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 79.1 | desvío (%): 11.0 | cambio de velocidad (%): 4.1 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:34 | Hora de llegar a la Unimet: 07:53 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 10 a 12 a.m., de 2 a 4 p.m.
Año: 2022 | Número de personas: 11 | Velocidad: 34.9 | Velocidad inicial: 41.3 | Velocidad máximo: 73.5 | Velocidad promedio: 34.9 | Ubicación: Resto del Municipio Sucre | Tipo de vía: urbana | Zona donde vive: Resto del Municipio Sucre | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 34.6 | desvío (%): 26.9 | cambio de velocidad (%): 3.8 | Demora estimada (min): 0 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:35 | Hora de llegar a la Unimet: 07:52 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 6 a 8 a.m.
Año: 2022 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 50.8 | Velocidad máximo: 90.3 | Velocidad promedio: 38.8 | Ubicación: Resto del Municipio Sucre | Tipo de vía: urbana | Zona donde vive: Resto del Municipio Sucre | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 38.0 | desvío (%): 22.0 | cambio de velocidad (%): 5.1 | Demora estimada (min): 0 | Tipo de Carro: Carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 06:16 | Hora de llegar a la Unimet: 06:31 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m., de 12 a 2 p.m.
Año: 2022 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 43.1 | Velocidad máximo: 76.6 | Velocidad promedio: 38.8 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 55.4 | desvío (%): 10.0 | cambio de velocidad (%): 5.7 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:12 | Hora de llegar a la Unimet: 07:27 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 12 a 2 p.m.
Año: 2022 | Número de personas: 1 | Velocidad: 31.2 | Velocidad inicial: 28.8 | Velocidad máximo: 51.3 | Velocidad promedio: 31.2 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 40.2 | desvío (%): 14.3 | cambio de velocidad (%): 6.7 | Demora estimada (min): 1.2 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 07:42 | Hora de llegar a la Unimet: 08:01 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 8 a 10 a.m., de 10 a 12 a.m., de 12 a 2 p.m.
Año: 2022 | Número de personas: 26 | Velocidad: 34.9 | Velocidad inicial: 40.2 | Velocidad máximo: 71.5 | Velocidad promedio: 34.9 | Ubicación: Municipio Libertador | Tipo de vía: urbana | Zona donde vive: Municipio Libertador | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 48.1 | desvío (%): 4.8 | cambio de velocidad (%): 4.4 | Demora estimada (min): 0 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:24 | Hora de llegar a la Unimet: 07:41 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 6 a 8 a.m., de 4 a 6 p.m.
Año: 2022 | Número de personas: 1 | Velocidad: 30.2 | Velocidad inicial: 27.9 | Velocidad máximo: 49.6 | Velocidad promedio: 30.2 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 31.3 | desvío (%): 13.1 | cambio de velocidad (%): 4.1 | Demora estimada (min): 42.4 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 08:22 | Hora de llegar a la Unimet: 08:42 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m., de 12 a 2 p.m., de 2 a 4 p.m.
Año: 2022 | Número de personas: 2 | Velocidad: 38.8 | Velocidad inicial: 47.0 | Velocidad máximo: 83.6 | Velocidad promedio: 38.8 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 56.1 | desvío (%): 17.8 | cambio de velocidad (%): 3.7 | Demora estimada (min): 0 | Tipo de Carro: Ridery/Yummy/Taxi | carro/moto/wawa/taxi: taxi | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:17 | Hora de llegar a la Unimet: 07:33 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m.
Año: 2022 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 60.9 | Velocidad máximo: 108.3 | Velocidad promedio: 38.8 | Ubicación: Municipo Chacao | Tipo de vía: urbana | Zona donde vive: Municipo Chacao | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 53.7 | desvío (%): 14.8 | cambio de velocidad (%): 3.8 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:35 | Hora de llegar a la Unimet: 07:51 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 10 a 12 a.m.
Año: 2022 | Número de personas: 2 | Velocidad: 42.9 | Velocidad inicial: 39.9 | Velocidad máximo: 71.0 | Velocidad promedio: 42.9 | Ubicación: Guarenas/Guatire | Tipo de vía: autopista | Zona donde vive: Guarenas/Guatire | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 45.8 | desvío (%): 6.1 | cambio de velocidad (%): 5.3 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:07 | Hora de llegar a la Unimet: 07:21 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2022 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 60.0 | Velocidad máximo: 106.6 | Velocidad promedio: 38.8 | Ubicación: Municipo Chacao | Tipo de vía: urbana | Zona donde vive: Municipo Chacao | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 63.9 | desvío (%): 18.4 | cambio de velocidad (%): 6.0 | Demora estimada (min): 0 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:11 | Hora de llegar a la Unimet: 07:26 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 10 a 12 a.m.
Año: 2022 | Número de personas: 3 | Velocidad: 30.1 | Velocidad inicial: 27.8 | Velocidad máximo: 49.5 | Velocidad promedio: 30.1 | Ubicación: Resto del Municipio Sucre | Tipo de vía: urbana | Zona donde vive: Resto del Municipio Sucre | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 59.1 | desvío (%): 9.0 | cambio de velocidad (%): 9.0 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 06:43 | Hora de llegar a la Unimet: 07:03 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 10 a 12 a.m., de 12 a 2 p.m., de 4 a 6 p.m., de 6 a 8 p.m
Año: 2022 | Número de personas: 17 | Velocidad: 34.9 | Velocidad inicial: 50.0 | Velocidad máximo: 88.9 | Velocidad promedio: 34.9 | Ubicación: Resto del Municipio Sucre | Tipo de vía: urbana | Zona donde vive: Resto del Municipio Sucre | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 42.3 | desvío (%): 11.1 | cambio de velocidad (%): 5.2 | Demora estimada (min): 35.0 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 08:18 | Hora de llegar a la Unimet: 08:35 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m., de 12 a 2 p.m.
Año: 2022 | Número de personas: 1 | Velocidad: 22.5 | Velocidad inicial: 20.6 | Velocidad máximo: 36.7 | Velocidad promedio: 22.5 | Ubicación: Municipo Chacao | Tipo de vía: urbana | Zona donde vive: Municipo Chacao | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Lento | reacción a situación externa (%): 49.5 | desvío (%): 6.7 | cambio de velocidad (%): 7.8 | Demora estimada (min): 10.6 | Tipo de Carro: carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 07:44 | Hora de llegar a la Unimet: 08:11 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2022 | Número de personas: 4 | Velocidad: 37.0 | Velocidad inicial: 34.3 | Velocidad máximo: 61.0 | Velocidad promedio: 37.0 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 87.9 | desvío (%): 14.3 | cambio de velocidad (%): 4.5 | Demora estimada (min): 21.9 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 08:06 | Hora de llegar a la Unimet: 08:22 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2023 | Número de personas: 1 | Velocidad: 34.5 | Velocidad inicial: 32.0 | Velocidad máximo: 56.8 | Velocidad promedio: 34.5 | Ubicación: Terrazas del Ávila | Tipo de vía: urbana | Zona donde vive: Terrazas del Ávila | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Lento | reacción a situación externa (%): 39.6 | desvío (%): 24.3 | cambio de velocidad (%): 6.1 | Demora estimada (min): 0 | Tipo de Carro: Carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: No | Hora de salir de la casa: 07:41 | Hora de llegar a la Unimet: 07:58 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m., de 10 a 12 a.m., de 2 a 4 p.m.
Año: 2023 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 43.8 | Velocidad máximo: 77.9 | Velocidad promedio: 38.8 | Ubicación: La Urbina/El Marquez | Tipo de vía: urbana | Zona donde vive: La Urbina/El Marquez | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 49.8 | desvío (%): 11.7 | cambio de velocidad (%): 5.7 | Demora estimada (min): 4.3 | Tipo de Carro: Carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 07:49 | Hora de llegar a la Unimet: 08:04 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m., de 12 a 2 p.m.
Año: 2023 | Número de personas: 2 | Velocidad: 34.9 | Velocidad inicial: 32.3 | Velocidad máximo: 57.5 | Velocidad promedio: 34.9 | Ubicación: Municipio Baruta / El Hatillo | Tipo de vía: urbana | Zona donde vive: Municipio Baruta / El Hatillo | Entrada preferida: Acceso Distribuidor Metropolitano (Autopista) | Estilo de manejo: Prudente | reacción a situación externa (%): 54.7 | desvío (%): 28.3 | cambio de velocidad (%): 7.2 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:24 | Hora de llegar a la Unimet: 07:41 | Colegio Integral el Ávila: nan | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2023 | Número de personas: 4 | Velocidad: 38.8 | Velocidad inicial: 44.1 | Velocidad máximo: 78.4 | Velocidad promedio: 38.8 | Ubicación: Resto del Municipio Sucre | Tipo de vía: urbana | Zona donde vive: Resto del Municipio Sucre | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 44.0 | desvío (%): 19.6 | cambio de velocidad (%): 5.5 | Demora estimada (min): 6.2 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 07:51 | Hora de llegar a la Unimet: 08:06 | Colegio Integral el Ávila: No | tráfico estimado por los encuestados: de 8 a 10 a.m., de 12 a 2 p.m., de 4 a 6 p.m.
Año: 2023 | Número de personas: 3 | Velocidad: 38.8 | Velocidad inicial: 60.2 | Velocidad máximo: 107.0 | Velocidad promedio: 38.8 | Ubicación: Resto del Municipio Sucre | Tipo de vía: urbana | Zona donde vive: Resto del Municipio Sucre | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 37.4 | desvío (%): 13.8 | cambio de velocidad (%): 1.3 | Demora estimada (min): 0 | Tipo de Carro: Te traen en carro (Papás) | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: No | Viene acompañado: Sí | Hora de salir de la casa: 07:06 | Hora de llegar a la Unimet: 07:21 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m., de 10 a 12 a.m., de 4 a 6 p.m.
Año: 2023 | Número de personas: 1 | Velocidad: 38.8 | Velocidad inicial: 51.0 | Velocidad máximo: 90.6 | Velocidad promedio: 38.8 | Ubicación: Municipo Chacao | Tipo de vía: urbana | Zona donde vive: Municipo Chacao | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Lento | reacción a situación externa (%): 48.1 | desvío (%): 11.3 | cambio de velocidad (%): 2.3 | Demora estimada (min): 19.1 | Tipo de Carro: Carro propio | carro/moto/wawa/taxi: carro | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: No | Hora de salir de la casa: 08:04 | Hora de llegar a la Unimet: 08:19 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 8 a 10 a.m.
Año: 2023 | Número de personas: 26 | Velocidad: 31.8 | Velocidad inicial: 32.7 | Velocidad máximo: 58.2 | Velocidad promedio: 31.8 | Ubicación: Municipio Libertador | Tipo de vía: urbana | Zona donde vive: Municipio Libertador | Entrada preferida: Acceso Universidad Metropolitana (Terrazas del Ávila) | Estilo de manejo: Prudente | reacción a situación externa (%): 58.1 | desvío (%): 10.7 | cambio de velocidad (%): 5.1 | Demora estimada (min): 34.6 | Tipo de Carro: WAWA | carro/moto/wawa/taxi: wawa | Sincrónico/automático: Automático | buenas/malas condiciones: Buena | Retraso: Sí | Viene acompañado: Sí | Hora de salir de la casa: 08:16 | Hora de llegar a la Unimet: 08:35 | Colegio Integral el Ávila: Sí | tráfico estimado por los encuestados: de 6 a 8 a.m.
